name	category	subtype	designation	status	ownership	governance	partner_agencies	coordination	description	location	acres	counties	municipality	township	gps_lat	gps_lon	plus_code	features	notes	url_primary	urls	parent_site_id	created_at	updated_at
Chestnut Grove Cemetery	Cemetery	Public Cemetery		Active	Scott Township	Scott Township			Cemetery located on US 23, 1.2 miles south of US 6 on the Sandusky/Wood County line. Located directly across from Bradner Cemetery (Wood County). Contains approximately 1,269 documented burials.	US Route 23, approximately 1.2 miles south of US Route 6, Scott Township, Sandusky County OH (on Wood County line)		Sandusky	Scott	Scott	41.3252637	-83.4169581	86HR8HGM+46		NEEDS_VERIFICATION — township ownership inferred from location in Scott Township; no Scott Township official website found to confirm management. Scott Township has no OTA website. Located on county line with Wood County.	https://www.findagrave.com/cemetery/2150239/chestnut-grove-cemetery			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Parkhurst Cemetery	Cemetery	Public Cemetery		Active	Townsend Township	Townsend Township				East State Route 101, Townsend Township, Sandusky County OH		Sandusky	York	York	41.34	-82.9	86HV83RX+2X		Township-managed cemetery per Townsend Township official website. Both Parkhurst and Tew cemeteries are on East SR 101. Active plots available.	https://www.townsendtownship.org/cemetery			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Tew Cemetery	Cemetery	Public Cemetery		Active	Townsend Township	Townsend Township				East State Route 101, Townsend Township, Sandusky County OH		Sandusky	Townsend	Townsend	41.367691	-82.856351	86HV949V+3F		Township-managed cemetery per Townsend Township official website. Both Parkhurst and Tew cemeteries are on East SR 101. Active plots available.	https://www.townsendtownship.org/cemetery			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Lindsey Cemetery	Cemetery	Public Cemetery		Active	Washington Township	Washington Township				Lindsey OH 43442 area, Washington Township, Sandusky County		Sandusky	Washington	Washington	41.420875	-83.212237	86HRCQCQ+84		Township-managed cemetery per Washington Township (Sandusky County) website and county sources. Cemetery Sexton: Sal Copley (419) 307-9148.	https://sites.google.com/view/washington-sandusky/home			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Washington Chapel Cemetery	Cemetery	Public Cemetery		Active	Washington Township	Washington Township				Township Road 96, Washington Township, Sandusky County OH		Sandusky	Washington	Washington	41.36045	-83.237818	86HR9Q66+5V		Township-managed cemetery per Washington Township (Sandusky County) website and county sources. Cemetery Sexton: Sal Copley (419) 307-9148.	https://sites.google.com/view/washington-sandusky/home			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Hessville Cemetery	Cemetery	Public Cemetery		Active	Washington Township	Washington Township				State Route 600, Washington Township, Sandusky County OH		Sandusky	Washington	Washington	41.394289	-83.246547	86HR9QV3+P9		Township-managed cemetery per Washington Township (Sandusky County) website and county sources. Cemetery Sexton: Sal Copley (419) 307-9148.	https://sites.google.com/view/washington-sandusky/home			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Westwood Cemetery	Cemetery	Public Cemetery		Active	Woodville Township	Woodville Township			Active; approximately 15 acres. Created 1956 when Standard Lime & Stone donated $25,000 for development.	Intersection of State Route 105 and State Route 582, Woodville Township, Sandusky County OH	15	Sandusky	Woodville	Woodville	41.450337	-83.385754	86HRFJ27+4M		Township-managed cemetery per Woodville Township official website.	https://woodvilletownshipoh.gov/cemeteries/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Woodville Cemetery	Cemetery	Public Cemetery		Active	Woodville Township	Woodville Township			Active; accessible via causeway-like roadway between quarries.	County Road 30 (Lime Road), north of the Village of Woodville, in the Martin Marietta Plant area, Sandusky County OH		Sandusky	Woodville	Woodville	41.4633939	-83.3620929	86HRFJ7Q+95		Township-managed cemetery per Woodville Township official website.	https://woodvilletownshipoh.gov/cemeteries/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Sugar Creek Cemetery	Cemetery	Public Cemetery		Active	Woodville Township	Woodville Township			Active.	US Route 20, approximately 2 miles east of the Village of Woodville, Sandusky County OH		Sandusky	Woodville	Woodville	41.453	-83.326	86HRFM3F+6J		Township-managed cemetery per Woodville Township official website.	https://woodvilletownshipoh.gov/cemeteries/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Ellsworth Cemetery	Cemetery	Public Cemetery		Active	York Township	York Township				State Route 101, York Township, Sandusky County OH		Sandusky	York	York	41.329857	-82.926401	86HV83HF+WC		Township-owned cemetery per York Township official website. Status: Active.	https://www.yorktwp.com/cemetery-information.html			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Wales Corners Cemetery	Cemetery	Public Cemetery		Active	York Township	York Township				County Road 175, York Township, Sandusky County OH		Sandusky	York	York	41.316496	-82.901662	86HV838X+H8		Township-owned cemetery per York Township official website. Status: Active.	https://www.yorktwp.com/cemetery-information.html			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
York Chapel Cemetery	Cemetery	Public Cemetery		Active	York Township	York Township				County Road 292, York Township, Sandusky County OH		Sandusky	York	York	41.279919	-82.898989	86HV74H2+XC		Township-owned cemetery per York Township official website. Status: Active.	https://www.yorktwp.com/cemetery-information.html			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Gilbert Cemetery	Cemetery	Public Cemetery		Active	York Township	York Township				County Road 177, York Township, Sandusky County OH		Sandusky	York	York	41.277587	-82.918301	86HV73HJ+2M		Township-owned cemetery per York Township official website. Listed as INACTIVE (no new burials).	https://www.yorktwp.com/cemetery-information.html			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Wickwyre Cemetery	Cemetery	Public Cemetery		Active	York Township	York Township				County Road 308, York Township, Sandusky County OH		Sandusky	York	York	41.32073	-82.84998	86HV85C2+72		Township-owned cemetery per York Township official website. Listed as INACTIVE (no new burials).	https://www.yorktwp.com/cemetery-information.html			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Green Creek Township Cemetery (unconfirmed)	Cemetery	Public Cemetery		Active	Green Creek Township	Green Creek Township				Green Creek Township, Sandusky County OH (Clyde area)		Sandusky	Green Creek	Green Creek	41.2926942	-83.0131206	86HR7XVP+3Q		"NEEDS_VERIFICATION — Green Creek Township website has a ""Cemetery Fees"" page, indicating the township manages at least one cemetery. Name and location cannot be confirmed from web sources. Note: ""Green Creek Burial Ground"" is in Riley Township, not Green Creek Township. Contact Green Creek Township at 3106 Limerick Rd, Clyde OH to confirm name and address of township-managed cemetery/cemeteries."	https://sites.google.com/site/greencreektownship/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Anderson Fields	Park			Active	City of Fremont	City of Fremont			Three-diamond Little League baseball fields, basketball court, playground, restrooms. Replaced the historic Anderson Field in 1996.	1313 Oak Harbor Road, Fremont, OH 43420		Sandusky	Fremont		41.361308	-83.136589	86HR9V67+G9	Ball Diamond;Basketball Court;Playground;Restrooms	City of Fremont municipal park per fremontohio.org/departments/parks/	https://www.fremontohio.org/departments/parks/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Biggs-Kettner Memorial East Side Park	Park			Active	City of Fremont	City of Fremont			Fremont's largest recreation complex. Outdoor amenities include basketball courts, playground, skate park, restrooms, soccer fields, tennis courts, and six shelter houses. The recreation building features indoor courts, seasonal ice rink, and heated pool. North Coast Inland Trail (KNOWN_MC:OH-MC-T-0110) access point located on site.	601 St. Joseph Street, Fremont, OH 43420		Sandusky	Fremont		41.338703	-83.095085	86HR8WQ3+FX	Basketball Court;Pavilion;Playground;Restrooms;Skate Park;Soccer Pitch;Tennis Court	City of Fremont municipal park per fremontohio.org/departments/parks/	https://www.fremontohio.org/departments/parks/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Birchard Park	Park			Active	City of Fremont	City of Fremont			Established 1871; land donated by Sardis Birchard (uncle of President Rutherford B. Hayes). Features basketball courts, tennis courts, shelter houses, shuffleboard courts, walking path, and a bandstand.	1400 Birchard Avenue, Fremont, OH 43420		Sandusky	Fremont		41.344187	-83.128202	86HR8VVC+MP	Bandstand;Basketball Court;Hiking Trail;Pavilion;Tennis Court	City of Fremont municipal park per fremontohio.org/departments/parks/	https://www.fremontohio.org/departments/parks/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Richard D. Maier Park	Park			Active	City of Fremont	City of Fremont			Small neighborhood park with mature trees, gazebo, and benches. Renamed in 1986 in honor of former Fremont mayor Richard D. Maier.	1019 Birchard Avenue, Fremont, OH 43420		Sandusky	Fremont		41.344385	-83.122966	86HR8VVG+QR	Gazebo	City of Fremont municipal park per fremontohio.org/departments/parks/	https://www.fremontohio.org/departments/parks/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Swartzlander-Rotary Park	Park			Active	City of Fremont	City of Fremont			Small downtown park.	329 Avis Street, Fremont, OH 43420		Sandusky	Fremont		41.342836	-83.111364	86HR8VVQ+4F		City of Fremont municipal park per fremontohio.org/departments/parks/	https://www.fremontohio.org/departments/parks/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Tschumy Corner	Park	Civic Park		Active	City of Fremont	City of Fremont			Decorative downtown plaza; dedicated 2001.	Corner of State Street and Front Street, Fremont, OH 43420		Sandusky	Fremont		41.347211	-83.113371	86HR8VWP+VM		City of Fremont municipal park per fremontohio.org/departments/parks/	https://www.fremontohio.org/departments/parks/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Robert L. Walsh Park	Park			Active	City of Fremont	City of Fremont			Described as Fremont's largest city park. Features walking trails, playground, large shelter house, restrooms, fountain, and memorial garden. Dedicated 1996.	610 Morrison Street, Fremont, OH 43420		Sandusky	Fremont		41.336698	-83.10634	86HR8VPV+MF	Hiking Trail;Pavilion;Playground;Restrooms	City of Fremont municipal park per fremontohio.org/departments/parks/	https://www.fremontohio.org/departments/parks/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Rodger W. Young Park	Park			Active	City of Fremont	City of Fremont			Large athletic park dedicated 1943 to Sandusky County's WWII Medal of Honor recipient Rodger W. Young. Features six baseball/softball fields, eight tennis courts, two basketball courts, playground, two shelter houses, and four multi-purpose fields.	1111 Tiffin Street, Fremont, OH 43420		Sandusky	Fremont		41.334049	-83.120908	86HR8VMH+JJ	Ball Diamond;Basketball Court;Pavilion;Playground;Tennis Court	City of Fremont municipal park per fremontohio.org/departments/parks/	https://www.fremontohio.org/departments/parks/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Ozzie Rauch Park	Park			Active	City of Fremont	City of Fremont			Small neighborhood park; revamped 2021. Features half-court basketball, picnic area, and play area.	344 2nd Street, Fremont, OH 43420		Sandusky	Fremont		41.349331	-83.106189	86HR8VXV+PG	Basketball Court;Picnic Area	City of Fremont municipal park per fremontohio.org/departments/parks/	https://www.fremontohio.org/departments/parks/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Magdalyn Aigler Recreation Complex	Recreation Facility	Athletic Field		Active	City of Bellevue	City of Bellevue			Athletic fields, shelter house, pond, playground, and skateboard park.	110 Cherry Boulevard, Bellevue, OH 44811		Erie;Huron;Sandusky;Seneca	Bellevue		41.26481	-82.833959	86HV7578+WC	Athletic Field;Pavilion;Playground;Pond;Skate Park	City of Bellevue municipal park per bellevuerec.com/parks. Street address alone does not confirm which county this parcel falls in. GIS parcel lookup required to assign final county_primary.	https://www.bellevuerec.com/parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Amsden Park	Park			Active	City of Bellevue	City of Bellevue			Neighborhood park with playground.	Amsden Street, Bellevue, OH 44811		Erie;Huron;Sandusky;Seneca	Bellevue		41.2657527	-82.8572347	86HV748V+84	Playground	City of Bellevue municipal park per bellevuerec.com/parks. Street address alone does not confirm which county this parcel falls in. GIS parcel lookup required to assign final county_primary.	https://www.bellevuerec.com/parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Buckingham Park	Park			Active	City of Bellevue	City of Bellevue			Neighborhood park with playground, basketball court, and baseball field.	Buckingham Drive, Bellevue, OH 44811		Erie;Huron;Sandusky;Seneca	Bellevue		41.2657239	-82.8469607	86HV7583+76	Ball Diamond;Basketball Court;Playground	City of Bellevue municipal park per bellevuerec.com/parks. Street address alone does not confirm which county this parcel falls in. GIS parcel lookup required to assign final county_primary.	https://www.bellevuerec.com/parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Ellis Park	Park			Active	City of Bellevue	City of Bellevue			Neighborhood park with playground.	Ellis Avenue, Bellevue, OH 44811		Erie;Huron;Sandusky;Seneca	Bellevue		41.267513	-82.845983	86HV7593+2J	Playground	City of Bellevue municipal park per bellevuerec.com/parks. Street address alone does not confirm which county this parcel falls in. GIS parcel lookup required to assign final county_primary.	https://www.bellevuerec.com/parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Kern Street Park	Park			Active	City of Bellevue	City of Bellevue			Neighborhood park with playground.	Kern Street, Bellevue, OH 44811		Erie;Huron;Sandusky;Seneca	Bellevue		41.273943	-82.830415	86HV75F9+HR	Playground	City of Bellevue municipal park per bellevuerec.com/parks. Street address alone does not confirm which county this parcel falls in. GIS parcel lookup required to assign final county_primary.	https://www.bellevuerec.com/parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Ridge Park	Park			Active	City of Bellevue	City of Bellevue			Neighborhood park with playground.	Ridge Drive, Bellevue, OH 44811		Erie;Huron;Sandusky;Seneca	Bellevue		41.274828	-82.822372	86HV75FH+W3	Playground	City of Bellevue municipal park per bellevuerec.com/parks. Street address alone does not confirm which county this parcel falls in. GIS parcel lookup required to assign final county_primary.	https://www.bellevuerec.com/parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Robert Peters Athletic Field	Recreation Facility	Athletic Field		Active	City of Bellevue	City of Bellevue			Athletic park with shelter house, playground, tennis courts, basketball courts, and ball fields. Includes the Bellevue Community Bark Park (dog park).	Greenwood Heights, Bellevue, OH 44811		Erie;Huron;Sandusky;Seneca	Bellevue		41.2795082	-82.8459942	86HV75H3+RJ	Basketball Court;Dog Park;Pavilion;Playground;Tennis Court	City of Bellevue municipal park per bellevuerec.com/parks. Street address alone does not confirm which county this parcel falls in. GIS parcel lookup required to assign final county_primary.	https://www.bellevuerec.com/parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Wendelle Miller Park	Park			Active	Village of Lindsey	Village of Lindsey			Village of Lindsey municipal park at 240 S. Main Street. Located adjacent to the North Coast Inland Trail (KNOWN_MC:OH-MC-T-0110), providing a trail access and rest point for NCIT users.	240 S. Main Street, Lindsey, OH 43442		Sandusky	Washington	Washington	41.419882	-83.220923	86HRCQ9H+XJ		Village of Lindsey municipal park. Baseline seed. Located at NCIT (KNOWN_MC:OH-MC-T-0110) trailhead/access point in Lindsey. MINIMAL_DATA — no village website found; amenity details unconfirmed from web sources.				2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Cherry Street Park	Park			Active	City of Clyde	City of Clyde			Neighborhood park with basketball courts, children's play station, and swings. Walk-in entrance from East Forest Street; parking on East Cherry Street.	135 E. Cherry Street, Clyde, OH 43410		Sandusky	Clyde		41.302804	-82.973644	86HV823G+4G	Basketball Court;Playground	City of Clyde municipal park per clydeohio.org/165/Parks	https://www.clydeohio.org/165/Parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Community Park	Park			Active	City of Clyde	City of Clyde			City of Clyde's largest park. Features baseball/softball diamonds, tennis courts, volleyball courts, pickleball, fishing pond (Canadian geese and ducks), walking paths, concession stand, covered bridge, playground, open shelter houses, restrooms, and a dog area. Wheelchair accessible. Entrances on Race Street, South Street, and Fair Street.	246 South Street, Clyde, OH 43410		Sandusky	Clyde		41.299971	-82.982867	86HV72X8+XV	ADA Accessible;Ball Diamond;Dog Park;Fishing Area;Hiking Trail;Historic Bridge;Pavilion;Playground;Pond;Restrooms;Tennis Court;Volleyball Court	City of Clyde municipal park per clydeohio.org/165/Parks	https://www.clydeohio.org/165/Parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Gus Wolf Park	Park			Active	City of Clyde	City of Clyde			Park along Raccoon Creek with a skate park (opened 2015), basketball hoop, children's play equipment, and large open grassy areas. Parking at West Maple Street at Vine Street entrance.	Vine Street, Clyde, OH 43410		Sandusky	Clyde		41.30295	-82.98463	86HV8238+54	Basketball Court;Playground;Skate Park	City of Clyde municipal park per clydeohio.org/165/Parks	https://www.clydeohio.org/165/Parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Hendricks Park	Park			Active	City of Clyde	City of Clyde			Neighborhood park at the base of the Raccoon Creek Reservoir with children's swings, climbing equipment, and tennis courts.	South Main Street (at the base of Raccoon Creek Reservoir), Clyde, OH 43410		Sandusky	Clyde		41.291028	-82.975547	86HV72RF+CQ	Playground;Tennis Court	City of Clyde municipal park per clydeohio.org/165/Parks	https://www.clydeohio.org/165/Parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Paden Park	Park			Active	City of Clyde	City of Clyde			Small neighborhood park; open grassy area.	Mulberry Street at South Street, Clyde, OH 43410		Sandusky	Clyde		41.3007012	-82.9801118	86HV8229+7X		City of Clyde municipal park per clydeohio.org/165/Parks	https://www.clydeohio.org/165/Parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Raccoon Creek Reservoir	Water Site	Reservoir		Active	City of Clyde	City of Clyde	ODNR Division of Wildlife	ODNR cooperative agreement for fishing and watercraft regulation	City of Clyde-owned reservoir, approximately 36 acres. Located adjacent to Hendricks Park at the south end of South Main Street. Provides fishing and non-motorized boating; annual permit required. No swimming; no motorized vehicles around perimeter. Boating permitted 4 AM – 10 PM. Ohio fishing license required in addition to city permit. ODNR cooperative agreement governs fishing and watercraft rules.	South Main Street area, Clyde, OH 43410 (adjacent to Hendricks Park)	36	Sandusky	Clyde		41.289888	-82.978431	86HV72QC+XJ	Fishing Area;Watercraft Access	"City of Clyde-owned reservoir per clydeohio.org parks page. ODNR role is cooperative/regulatory, not managerial — City of Clyde is the correct owner/governance for T6. Baseline seed confirmed. Also referenced as ""Raccoon Creek/Beaver Creek Reservoir"" on city parks page."	https://www.clydeohio.org/165/Parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
McPherson Cemetery	Cemetery	Public Cemetery		Active	City of Clyde	City of Clyde			City of Clyde-managed cemetery located at 422 E. McPherson Highway (US Route 20), at the northeast corner of E. McPherson Hwy and E. Maple Street. Governed under Chapter 951 of Clyde's codified ordinances. Hours: Monday–Friday 7 AM–3:30 PM. Includes a Veterans section.	422 E. McPherson Highway (US Route 20), Clyde, OH 43410		Sandusky	Clyde		41.30857	-82.970264	86HV825H+CV		City of Clyde-managed cemetery per clydeohio.org/172/Cemetery. Cemetery Superintendent: Joel Roberts, 419-547-8181, cem@clydeohio.org. Mailing address: 222 N. Main St., Clyde, OH 43410.	https://www.clydeohio.org/172/Cemetery			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Central Park	Park			Active	Village of Gibsonburg	Village of Gibsonburg			Village of Gibsonburg municipal park at West Yeasting Street and Gibson Street. Features baseball and T-ball fields, pickleball court, basketball court, concession stand, playground equipment, open shelter house, grills, picnic tables and benches, free public WiFi, and 24/7 camera surveillance.	West Yeasting Street at Gibson Street, Gibsonburg, OH 43431		Sandusky	Madison	Madison	41.3832823	-83.3228757	86HR9MMG+8R	Ball Diamond;Basketball Court;Fire Ring;Pavilion;Pickleball Court;Picnic Area;Playground	Village of Gibsonburg municipal park per gibsonburgohio.org/central-park/	https://gibsonburgohio.org/central-park/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Log Yard	Park	Civic Park		Active	Village of Gibsonburg	Village of Gibsonburg			Village of Gibsonburg community gathering space on West Madison Street, across from the library and police station. Features an electronic community activity sign, free public WiFi, and 24/7 camera surveillance. One-way traffic flow (Madison to Yeasting). Actively developed 2021–2024.	West Madison Street (across from Library and Police Station), Gibsonburg, OH 43431		Sandusky	Madison	Madison	41.384526	-83.3392	86HR9MM6+R8		Village of Gibsonburg community space per gibsonburgohio.org/log-yard/. Primarily a community gathering/event space rather than a traditional recreation park.	https://gibsonburgohio.org/log-yard/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Williams Park	Park			Active	Village of Gibsonburg	Village of Gibsonburg			Village of Gibsonburg's primary recreation and cultural park. Features five baseball/softball fields, concession stand, multi-use building, two shelter houses (one open-air, one enclosed), two natural grass volleyball courts, a man-made quarry lake with 1/3-mile circumference, lighted water fountain and waterfall in lake, 1/3-mile paved walking path around lake, handicap fishing platform, observation platform, reflection point, 33 unique sculptures by area artists (8 permanent), two age-appropriate playgrounds, picnic area with grills, basketball court, butterfly garden with observation area, bird blind, free public WiFi, and 24/7 camera surveillance. Houses the Northcoast Veterans Museum and the Williams Park Veterans Memorial (remembrance wall, plane and tank monuments).	East Stone Street at North Main Street, Gibsonburg, OH 43431		Sandusky	Madison	Madison	41.387453	-83.316254	86HR9MPM+XF	Ball Diamond;Basketball Court;Fishing Area;Hiking Trail;Pavilion;Playground;Volleyball Court	Village of Gibsonburg municipal park per gibsonburgohio.org/williams-park/. Includes Northcoast Veterans Museum and Williams Park Veterans Memorial.	https://gibsonburgohio.org/williams-park/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Silver Rock Park	Park			Active	Village of Gibsonburg	Village of Gibsonburg	ODNR Division of Wildlife	ODNR publishes fishing maps and enforces Ohio watercraft/fishing regulations; Village retains ownership and management	Village of Gibsonburg-owned quarry lake park established 2008, located west of the village limits on Township Road 42. Approximately 173 acres with 4.1 miles of shoreline. Provides fishing (annual permit required; fish stocked annually), non-gas-powered boating (permit required; boat dock and launch), picnic area with benches, gravel parking, winter sled run, and beginner skiing/snowboarding area. No swimming, no camping, no gas-powered motors. Boating restricted to sunrise–sunset. ODNR publishes a fishing map for the site but does not manage it.	Township Road 42, west of Gibsonburg, between State Route 85 and State Route 600, Gibsonburg, OH 43431	173	Sandusky	Madison	Madison	41.391003	-83.30019	86HR9MRX+CW	Fishing Area;Hiking Trail;Picnic Area;Watercraft Access	"Village of Gibsonburg-owned per gibsonburgohio.org/silver-rock-park/ and village municipal code §941.14 Water Usage Permit (Silverock Park). Located outside village limits (extraterritorial). ODNR role is regulatory, not managerial. Also spelled ""Silverock Park"" in village code. Correct governance: Village of Gibsonburg."	https://gibsonburgohio.org/silver-rock-park/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
H.W. Busdiecker Park	Park			Active	Village of Woodville	Village of Woodville			Triangular roadway-island park formed by the 1969 US Route 20 bridge widening. Features fourteen flagpoles in horseshoe formation, each dedicated to one of 14 NASA astronauts killed in the line of duty. Dedicated June 1995 to honor former Mayor Herbert W. Busdiecker and astronaut Col. Tom Henricks. Also known as Flag Park or Teardrop Park.	Intersection of Main Street (US Route 20) and Fort Findlay Road, Woodville, OH 43469		Sandusky	Woodville	Woodville	41.4490322	-83.3595781	86HRCJXR+J5		Village of Woodville municipal park per villageofwoodville.com/parks. No street number — site is a triangular road island at the US 20 / Fort Findlay Rd intersection. Also known as Flag Park or Teardrop Park.	https://www.villageofwoodville.com/parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Trail Marker Park	Park			Active	Village of Woodville	Village of Woodville			Village of Woodville's main multi-use park on Erie Street along the Portage River. Features a reservable shelter house, Orchard Gazebo (reservable), carport, playground area, basketball court, picnic tables, restrooms, community swimming pool (opened July 4, 1967; seasonal), disc golf course, and a boat ramp on the Portage River. Hosts the village's annual Fourth of July celebration (since 1953). Also known as Pool Park.	Erie Street, Woodville, OH 43469 (east of Cherry Street; community pool at 201 Erie St)		Sandusky	Woodville	Woodville	41.450803	-83.369154	86HRFJ2J+88	Basketball Court;Boat Ramp;Disc Golf Course;Gazebo;Pavilion;Picnic Area;Playground;Restrooms;Swimming Pool	Village of Woodville municipal park per villageofwoodville.com/parks. Also known as Pool Park. Shelter and gazebo reservations: 419-849-3031.	https://www.villageofwoodville.com/parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Veterans Park	Park			Active	Village of Woodville	Village of Woodville			Village of Woodville park featuring a World War I Doughboy statue (erected 1927), decommissioned cannons, playground, and open space for sports. Houses the village water treatment plant and water tower. Hosts annual Memorial Day services. Also known as Waterworks Park.	West First Street between Walnut Street and Perry Street, Woodville, OH 43469		Sandusky	Woodville	Woodville	41.451426	-83.362528	86HRFJ2P+HX	Playground	Village of Woodville municipal park per villageofwoodville.com/parks. Also known as Waterworks Park. Village water treatment plant co-located on parcel.	https://www.villageofwoodville.com/parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Limelite Eagle Park	Park			Active	Village of Woodville	Village of Woodville			Small village park developed 2017–2019 on the site of the former Limelite Theatre through Boy Scout Eagle Scout projects. Features a concrete sidewalk and patio, picnic benches, 45-ton river rock bed, and 180 plants and shrubs.	Main Street (US Route 20), Woodville, OH 43469 (former Limelite Theatre site)		Sandusky	Woodville	Woodville	41.450949	-83.364257	86HRFJ2P+97		Village of Woodville municipal park per villageofwoodville.com/parks. No street number — located on former Limelite Theatre site on Main Street (US 20). Developed through Boy Scout Eagle Scout projects 2017–2019.	https://www.villageofwoodville.com/parks			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Woodville Cemetery	Cemetery	Public Cemetery		Active	Village of Woodville	Village of Woodville			Principal municipal cemetery for the Village of Woodville. Established ca. 1827/1828. Approximately 3,454 documented burials. Located on Cemetery Drive (County Road 907).	Cemetery Drive (also recorded as County Road 907), Woodville, OH 43469		Sandusky	Madison	Madison	41.353659	-83.359849	86HR9J3R+F3		"NEEDS_VERIFICATION — governance inferred as Village of Woodville based on location within village limits and genealogical sources identifying it as the principal village cemetery. Village office (419-849-2731) should confirm ownership vs. township or county management. DISTINCT ENTITY from ""Woodville Cemetery"" on CR 30 (Woodville Township, staged T5). This cemetery is on Cemetery Drive (CR 907); the township cemetery is in the Martin Marietta Plant area on CR 30."	https://www.villageofwoodville.com/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Sycamore Hills Golf Club	Recreation Facility	Golf Course		Active	Private	Sycamore Hills Golf Club			Public 27-hole golf facility with three 9-hole courses (Red/White/Blue). Opened 1964 (original 18), 1967 (additional 9), 1995 (third 9). Five lakes on the course. Privately operated.	3728 W. Hayes Avenue, Fremont, OH 43420		Sandusky	Washington	Washington	41.3427842	-83.185926	86HR8RV7+4J		Public access — open tee times. Three 9-hole courses (Red, White, Blue). Privately operated.				2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Fremont Country Club	Recreation Facility	Golf Course		Active	Private	Fremont Country Club			Private members-only 18-hole golf club. Founded 1921. 6,650 yards, par 71.	2340 E. State Street, Fremont, OH 43420		Sandusky	Fremont		41.343537	-83.072329	86HR8WVH+C3		Members-only — no public tee times. Founded 1921. Private club.				2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Green Hills Golf Course	Recreation Facility	Golf Course		Active	Private	Green Hills Golf Course			Public 18-hole and 9-hole executive golf facility in Clyde. Founded 1958. Chamber of Commerce member. Privately operated.	1959 S. Main Street, Clyde, OH 43410		Sandusky	Clyde		41.289173	-82.975141	86HV72QF+MW		Public access — open tee times. Founded 1958. Includes executive 9-hole West course.				2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Hidden Hills Golf Club	Recreation Facility	Golf Course		Active	Private	Hidden Hills Golf Club			18-hole golf course in Woodville area, Sandusky County. Privately operated.	4900 County Road 16, Woodville, OH 43469		Sandusky	Woodville	Woodville	41.4794468	-83.3971739	86HRFJH3+Q4		Public access — open tee times. MINIMAL_DATA — no additional details confirmed from web sources.				2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
