name	category	subtype	designation	status	ownership	governance	partner_agencies	coordination	description	location	acres	counties	municipality	township	gps_lat	gps_lon	plus_code	features	notes	url_primary	urls	parent_site_id	created_at	updated_at
Cooley Canal Boat Ramps	Fishing Area			Active	Lucas County	Lucas County Recreation Department			"The Cooley Canal Boat Ramps are located in Jerusalem Township, off Lake Erie. The ramps offer easy access to boaters and are free for public use."	"Jerusalem Township, off Lake Erie, Lucas County, Ohio"		Lucas			41.68	-83.257	86HRMPJV+25	Boat Ramp	Likely = baseline entry 'Lucas County Recreation Ramp' (LUC-F-09) — baseline had no type/management/address; this is the only county-managed boat ramp facility found in T4 discovery. Multiple ramps (plural) described on county page; no individual ramp names given. MINIMAL_DATA — GPS and precise address require field verification.	https://www.co.lucas.oh.us/468/Cooley-Canal-Boat-Ramps	https://www.co.lucas.oh.us/468/Cooley-Canal-Boat-Ramps		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Burnham Park	Park			Active	Sylvania Area Joint Recreation District	Sylvania Area Joint Recreation District			"3.2 acre park nestled in the heart of Sylvania just west of downtown. It offers many recreational opportunities including playgrounds, shelters for picnicking and sitting areas."	"Sylvania, Ohio (just west of downtown)"	3.2	"Lucas, Ohio"			41.718509	-83.709628	86HRP79R+C4	Playground	SAJRD park. Retroactively staged at T3 from T5 Sylvania Township investigation.	https://www.playsylvania.com/burnham-park/	https://www.playsylvania.com/burnham-park/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Centennial Quarry	Water Site	Lake		Active	Sylvania Area Joint Recreation District	Sylvania Area Joint Recreation District			"Deep-water, spring-fed swimming facility with an average depth of about 22 ft. Features diving platforms, water toys, several swim rafts, a beautiful sandy beach as well as sand volleyball courts and a basketball court."	"Sylvania, Ohio"		"Lucas, Ohio"			41.720648	-83.744181	86HRP7C4+78	Beach;Basketball Court;Volleyball Court	SAJRD park. Seasonal swimming facility (quarry). Retroactively staged at T3 from T5 Sylvania Township investigation.	https://www.playsylvania.com/centennial-quarry/	https://www.playsylvania.com/centennial-quarry/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Pacesetter Park	Park			Active	Sylvania Area Joint Recreation District	Sylvania Area Joint Recreation District			138 acre multi-use sports complex with a 1 1/2 mile walking/jogging path.	"Sylvania, Ohio"	138	"Lucas, Ohio"	Sylvania	Sylvania	41.712629	-83.75794	86HRP67R+3R		SAJRD park. Largest SAJRD site at 138 acres. Retroactively staged at T3 from T5 Sylvania Township investigation. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://www.playsylvania.com/pacesetter-park/	https://www.playsylvania.com/pacesetter-park/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Veterans Memorial Park	Park			Active	Sylvania Area Joint Recreation District	Sylvania Area Joint Recreation District			"36 acre facility which houses a Veterans Memorial park, four (4) baseball/softball fields and an open turf space."	"Sylvania, Ohio"	36	"Lucas, Ohio"			41.713	-83.714	86HRP77P+5C	Ball Diamond	SAJRD park. Contains veterans memorial. Retroactively staged at T3 from T5 Sylvania Township investigation.	https://www.playsylvania.com/veterans-memorial-park/	https://www.playsylvania.com/veterans-memorial-park/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Shoreland Park	Park			Active	Washington Township	Washington Township				"5470 Patriot Dr, Toledo, OH 43611"		"Lucas, Ohio"			41.703	-83.447	86HRPH33+65		"Washington Township-owned park. Minimal data — only name, address, and hall rental confirmed from source. MINIMAL_DATA — description and full amenity list require field verification."	https://washington-twp.com/parks/	https://washington-twp.com/parks/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Monclova Community Park	Park			Active	Monclova Township	Monclova Township			"Township park located on Albon Road next to the Administrative Offices offering illuminated tennis courts, ball fields, play structure, swings, and a shelter house."	"4335 Albon Road, Monclova, Ohio (next to Administrative Offices)"		"Lucas, Ohio"			41.559228	-83.737437	86HRH757+M2	Pavilion;Picnic Area;Tennis Court;Pickleball Court	Monclova Township-owned park. Part of 'Monclova Township Park System.'	https://monclovatwp.org/parks-recreation/	https://monclovatwp.org/parks-recreation/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Keener Park	Park			Active	Monclova Township	Monclova Township			"Township park located between Monclova and Stitt Roads offering illuminated pickleball courts, ball fields, soccer fields, playground, and shelter. Adjacent to Wabash Cannonball Rails-to-Trails."	"4620 Keener Road, between Monclova and Stitt Roads, Monclova, Ohio"		"Lucas, Ohio"			41.56	-83.739	86HRH766+29	Pavilion;Picnic Area;Pickleball Court;Soccer Pitch;Horseshoe Pitch;Parking Lot	Monclova Township-owned park. Adjacent to Wabash Cannonball Trail (T3). Part of 'Monclova Township Park System.'	https://monclovatwp.org/parks-recreation/	https://monclovatwp.org/parks-recreation/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Grassy Island	Open Space	Urban Open Space		Active	U.S. Army Corps of Engineers	U.S. Army Corps of Engineers				"Toledo, OH (Maumee River / Lake Erie area)"		Lucas	Washington	Washington	41.705939	-83.45451	86HRPG4W+95		USACE ownership; status=Undeveloped per NW_Ohio_Parks GIS 2026-04-28. No address in GIS. Retroactively surfaced from NW_Ohio_Parks_View GIS query at T6. USACE governance = T1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Maumee State Forest	Conservation Area	Forest Management Area	State Forest	Active	State of Ohio / ODNR Division of Forestry	ODNR-Forest				"Swanton/Whitehouse area, Lucas County; addresses: 13201 Waterville Swanton Rd; 5741 Waterville Swanton Rd; 7575 Fulton Lucas Rd; 7575 Fulton Lucas Rd; 12260 Archbold Whitehouse Rd"		Lucas	Swanton	Swanton	41.525824	-83.858809	86HRG4GR+8F		ODNR Division of Forestry state forest. 5 GIS parcels in Lucas County totaling ~826 ac; all status=Undeveloped. Parcels at: 13201 Waterville Swanton Rd; 5741 Waterville Swanton Rd; 7575 Fulton Lucas Rd; 7575 Fulton Lucas Rd; 12260 Archbold Whitehouse Rd. Retroactively surfaced from NW_Ohio_Parks_View GIS at T6. ODNR-Forest governance = T2. NOT in baseline — new discovery. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/maumee-state-forest	https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/maumee-state-forest		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Herr Road Property	Natural Area			Active	Special District	Olander Park System				3236 Herr Rd		Lucas	Sylvania	Sylvania	41.676116	-83.755771	86HRM6GV+CM		Olander Park System (Special District). ownertype=Special District; mgmtpriority=Passive Park; citymuni=Sylvania. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T3. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Milton Olander Park	Park			Active	Special District	Olander Park System				6930 Sylvania Ave		Lucas	Sylvania	Sylvania	41.693404	-83.710353	86HRM7VQ+9V	Hiking Trail;Boat Ramp	Olander Park System (Special District). ownertype=Special District; mgmtpriority=Active Park; citymuni=Sylvania. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T3. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Southview Oak Savanna	Natural Area	Savanna		Active	Municipal	Olander Park System				7225 W Sylvania Ave		Lucas	Sylvania	Sylvania	41.682324	-83.716612	86HRM7JM+W9	Hiking Trail	Olander Park System (Special District). ownertype=Municipal; mgmtpriority=Natural Area; citymuni=Sylvania. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T3. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Sylvan Prairie Park	Park			Active	Special District	Olander Park System				8601 Brint Rd		Lucas	Sylvania	Sylvania	41.694568	-83.755309	86HRM6VV+RV	Hiking Trail	Olander Park System (Special District). ownertype=Special District; mgmtpriority=Mixed-use Park; citymuni=Sylvania. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T3. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Whetstone Park	Park			Active	Special District	Olander Park System				5430 Rudyard Rd		Lucas	Sylvania	Sylvania	41.713237	-83.676236	86HRP87F+7G		Olander Park System (Special District). ownertype=Special District; mgmtpriority=Mixed-use Park; citymuni=Sylvania. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T3. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Fossil Park	Park			Active	Private	Olander Park System				5675 Centennial Rd		Lucas	Sylvania	Sylvania	41.712762	-83.74723	86HRP773+44	Hiking Trail	Olander Park System (Special District). ownertype=Private; mgmtpriority=Special Use Area; citymuni=Sylvania Township. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T3. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Community Homecoming Park	Park			Active	Springfield Township	Springfield Township			"COMMUNITY HOMECOMING PARK is located at 7807 Angola Rd. and was purchased in 1995 from Community Homecoming Corporation (CHC) for $1. Grants from the State of Ohio were very instrumental in developing this 40 acre parcel. The Township Public Service Department maintains the grounds, ball fields, and buildings. Home to SSA recreational soccer league (approx 600 kids/season, Fall and Spring) and STYBS youth baseball/softball. Hosts annual Strawberry Festival and Rollie Run each June."	7807 Angola Rd	40	Lucas	Springfield	Springfield	41.618774	-83.727816	86HRJ79C+GV	Hiking Trail;Boardwalk;Fishing Area;Pond;Pavilion;Gazebo;Ball Diamond;Soccer Pitch;Playground	Springfield Township park. GIS citymuni=Holland; status=Open. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T5 — Springfield Township website was inaccessible (UNVERIFIED) at T5 discovery; GIS confirms these parks exist. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source. Website confirmed 2026-04-29 at springfieldtownship.net/departments/parks/ — Springfield Township UNVERIFIED flag resolved.	https://springfieldtownship.net/departments/parks/	https://springfieldtownship.net/departments/parks/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Florian Park	Park			Active	Springfield Township	Springfield Township				1912 Old Planke Rd		Lucas	Springfield	Springfield	41.606747	-83.714747	86HRJ74P+M4		Springfield Township park. GIS citymuni=Holland; status=Open. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T5 — Springfield Township website was inaccessible (UNVERIFIED) at T5 discovery; GIS confirms these parks exist. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Carmella Gardens Park	Park			Active	Springfield Township	Springfield Township			"CARMELLA GARDENS PARK is located at 6555 Danny Ln. in the Carmella Gardens Subdivision off Garden Rd. This neighborhood park is approximately 3 acres, was opened up to the public in October 2006 and consists of a covered picnic area, playground, and ball diamond."	6555 Danny Ln	3	Lucas	Springfield	Springfield	41.592695	-83.698806	86HRH8V2+3F	Picnic Area;Ball Diamond;Playground	Springfield Township park. GIS citymuni=Maumee; status=Open. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T5 — Springfield Township website was inaccessible (UNVERIFIED) at T5 discovery; GIS confirms these parks exist. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source. Website confirmed 2026-04-29. Name on website: Carmella Gardens Park (GIS had Carmella Gardens — same entity). Springfield Township UNVERIFIED flag resolved.	https://springfieldtownship.net/departments/parks/	https://springfieldtownship.net/departments/parks/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Springfield Athletic Complex	Park			Active	Springfield Township	Springfield Township				1041 Albon Rd		Lucas	Springfield	Springfield	41.621089	-83.734121	86HRJ7C8+C9		Springfield Township park. GIS citymuni=Springfield; status=Open. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T5 — Springfield Township website was inaccessible (UNVERIFIED) at T5 discovery; GIS confirms these parks exist. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Bear Creek Park	Park			Active	Springfield Township	Springfield Township			BEAR CREEK PARK is a football field plus some additional space located behind 6645 Airport Highway and is used primarily by little league football organizations for practices and games.	6621 Airport Hwy		Lucas	Springfield	Springfield	41.60901	-83.699734	86HRJ852+J4	Football Field	"Springfield Township park. GIS citymuni=Springfield Township; status=Open. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T5 — Springfield Township website was inaccessible (UNVERIFIED) at T5 discovery; GIS confirms these parks exist. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source. Website confirmed 2026-04-29. Website address is 6645 Airport Hwy (GIS has 6621 Airport Hwy — minor discrepancy, same entity). Springfield Township UNVERIFIED flag resolved."	https://springfieldtownship.net/departments/parks/	https://springfieldtownship.net/departments/parks/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Lincoln Green Park	Park			Active	Springfield Township	Springfield Township			"LINCOLN GREEN PARK is located at 201 Shrewsbury Dr. in the Lincoln Green Subdivision. This 3 acre neighborhood park was opened to the public in 2006 and consists of a covered picnic area, benches, walking trail, and playground, and open green space."	201 Burnham Green Rd	3	Lucas	Springfield	Springfield	41.636619	-83.696995	86HRJ8P3+J6	Hiking Trail;Picnic Area;Playground	Springfield Township park. GIS citymuni=Toledo; status=Open. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T5 — Springfield Township website was inaccessible (UNVERIFIED) at T5 discovery; GIS confirms these parks exist. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source. Website confirmed 2026-04-29. Address discrepancy: website says 201 Shrewsbury Dr.; GIS has 201 Burnham Green Rd — flag for normalization review. Springfield Township UNVERIFIED flag resolved.	https://springfieldtownship.net/departments/parks/	https://springfieldtownship.net/departments/parks/		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
John Kennedy Memorial Park	Park			Active	Jerusalem Township	Jerusalem Township				9555 Jerusalem Rd.		Lucas	Jerusalem	Jerusalem	41.642466	-83.318345	86HRJMRJ+XM		Jerusalem Township park. GIS citymuni=Curtice. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T5 — these parks were missed during T5 discovery (Jerusalem Township website showed only youth sports programming). GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Jerusalem Township Rec Fields	Park			Active	Jerusalem Township	Jerusalem Township				0 Sacks Rd		Lucas	Jerusalem	Jerusalem	41.644395	-83.309173	86HRJMVR+Q8	Hiking Trail	Jerusalem Township park. GIS citymuni=Jerusalem Township. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T5 — these parks were missed during T5 discovery (Jerusalem Township website showed only youth sports programming). GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Joe Verb Memorial Park	Park			Active	Jerusalem Township	Jerusalem Township				248 Rialto Dr		Lucas	Jerusalem	Jerusalem	41.658839	-83.263394	86HRMP5P+GJ		Jerusalem Township park. GIS citymuni=Jerusalem Township. Source: NW_Ohio_Parks_View GIS 2026-04-28. Retroactive T5 — these parks were missed during T5 discovery (Jerusalem Township website showed only youth sports programming). GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Asbury Park	Park			Active	Municipal	City of Toledo			"Asbury Park is a 2.8 acre park that currently has a baseball diamond, a half basketball court, drinking fountain, a playground, two tennis courts, a community building, a walking trail, and several benches and picnic tables."	4300 Asbury Dr		Lucas	Toledo		41.697354	-83.562453	86HRMCWQ+W2	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Ashley Park	Park			Active	Municipal	City of Toledo			"Ashley Park is home to a half basketball court, a playground, and an open field."	131 Knower St		Lucas	Toledo		41.631654	-83.541492	86HRJFJ5+MC		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Bandore Park	Park			Active	Municipal	City of Toledo			Bandore Park has several picnic tables on its three and a half acres.	4768 Paisley Rd		Lucas	Toledo		41.661219	-83.654971	86HRM86W+F2		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Bay View Park	Park			Active	Municipal	City of Toledo			"Bay View Park is 91 acres, making it one of the largest within the parks system. The park includes the Howard H. & Mary A. Pinkley Memorial Trail that weaves through the woods and is a perfect place for a walk or easy bike ride. Visitors will also find a lighthouse and a Military Memorial Pathway that remembers those from the Point Place Community that served their country. "	3910 N Summit St		Lucas	Toledo		41.696903	-83.474538	86HRMGWG+Q5	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Beatty Park	Park			Active	Municipal	City of Toledo			Beatty Park is a 6.7 acre park that is home to a large and flat grass field that is perfect for sporting events. There is also an Overland Trail map that shows both planned and open bicycle trails throughout the city of Toledo. 	1359 W Central Ave		Lucas	Toledo		41.675175	-83.5774	86HRMCGF+32	Hiking Trail	City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Bennett Park	Park			Active	Municipal	City of Toledo			"Bennett Park is a five acre park that is home to a baseball diamond, a playground, tennis courts, a walking path, and several benches and picnic tables. "	4974 Bennett Rd		Lucas	Toledo		41.706005	-83.557083	86HRPC4V+C5	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Beth Raudabusch Park	Park			Active	Municipal	City of Toledo			"Beth Raudebush Park is just over one acre that contains a basketball hoop, a picnic shelter, a picnic table, and a barbecue grill."	305 Wilmot St		Lucas	Toledo		41.631221	-83.526185	86HRJFJF+FG		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Beverly Park	Park			Active	Municipal	City of Toledo			"Beverly Park is one and a half acres with two basketball hoops, a playground, benches, and picnic tables."	3722 Beechway Blvd		Lucas	Toledo		41.598969	-83.607817	86HRH9XR+HV		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Bicentennial Park	Park			Active	Municipal	City of Toledo				123 Main St		Lucas	Toledo		41.648076	-83.522618	86HRJFXG+6X		City of Toledo park. GIS mgmtpriority=Historical/Cultural; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Birmingham Park	Park			Active	Municipal	City of Toledo			Birmingham Park has 8.3 acres of open grassland. 	285 Knox St		Lucas	Toledo		41.655393	-83.501105	86HRMF4X+5H		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
